datetime,year,doy,hour,bt,bx_gsm,by_gsm,bz_gsm,temperature,density,speed,ey,kp,dst,f107,ae
2024-09-05 02:00:00,2024,249,2,9.3,3.4,-8.1,-0.7,137744.0,10.0,383.0,0.27,13,17,244.6,79
2024-09-05 03:00:00,2024,249,3,8.9,4.6,-6.5,2.6,128706.0,9.3,378.0,-0.98,13,14,244.6,86
2024-09-05 04:00:00,2024,249,4,9.1,5.7,-4.8,4.6,112312.0,8.4,374.0,-1.72,13,12,244.6,72
2024-09-05 05:00:00,2024,249,5,10.0,2.6,-8.7,1.9,102653.0,8.2,390.0,-0.74,13,15,244.6,71
2024-09-05 06:00:00,2024,249,6,9.9,4.0,-7.1,4.6,96184.0,7.7,385.0,-1.77,7,14,244.6,77
2024-09-05 07:00:00,2024,249,7,9.1,4.3,-3.3,7.1,100544.0,7.5,379.0,-2.69,7,17,244.6,59
2024-09-05 08:00:00,2024,249,8,8.4,3.9,-5.9,3.0,98815.0,8.6,371.0,-1.11,7,18,244.6,70
2024-09-05 09:00:00,2024,249,9,8.2,4.2,-6.0,0.9,92876.0,8.8,369.0,-0.33,10,16,244.6,95
2024-09-05 10:00:00,2024,249,10,8.3,4.2,-5.2,4.7,90065.0,7.9,372.0,-1.75,10,12,244.6,100
2024-09-05 11:00:00,2024,249,11,8.2,1.8,-7.3,2.5,93171.0,8.0,385.0,-0.96,10,11,244.6,92
2024-09-05 12:00:00,2024,249,12,7.7,1.6,-7.0,1.6,89299.0,8.7,381.0,-0.61,7,10,244.6,111
2024-09-05 13:00:00,2024,249,13,7.3,1.4,-6.5,2.6,91619.0,8.3,384.0,-1.0,7,11,244.6,136
2024-09-05 14:00:00,2024,249,14,7.2,2.5,-5.2,3.0,85051.0,7.5,380.0,-1.14,7,14,244.6,104
2024-09-05 15:00:00,2024,249,15,7.0,2.2,-6.0,1.0,81008.0,7.2,381.0,-0.38,7,17,244.6,102
2024-09-05 16:00:00,2024,249,16,7.1,3.2,-5.9,1.3,72517.0,6.9,376.0,-0.49,7,18,244.6,126
2024-09-05 17:00:00,2024,249,17,6.8,3.0,-5.4,0.7,76978.0,7.2,378.0,-0.26,7,20,244.6,98
2024-09-05 18:00:00,2024,249,18,6.7,2.3,-6.0,1.1,75160.0,6.8,381.0,-0.42,10,18,244.6,99
2024-09-05 19:00:00,2024,249,19,6.6,4.1,-4.8,1.1,71073.0,6.6,372.0,-0.41,10,14,244.6,53
2024-09-05 20:00:00,2024,249,20,6.4,4.9,-3.7,0.9,72269.0,6.8,369.0,-0.33,10,16,244.6,68
2024-09-05 21:00:00,2024,249,21,6.5,5.5,-2.9,1.2,74001.0,5.9,369.0,-0.44,17,16,244.6,65
2024-09-05 22:00:00,2024,249,22,6.8,6.5,-1.4,0.5,70562.0,5.4,362.0,-0.18,17,21,244.6,43
2024-09-05 23:00:00,2024,249,23,6.6,5.9,-2.2,1.1,67679.0,5.6,362.0,-0.4,17,22,244.6,84
2024-09-06 00:00:00,2024,250,0,6.5,5.0,-1.9,1.3,89008.0,6.1,365.0,-0.47,3,20,252.8,46
2024-09-06 01:00:00,2024,250,1,6.8,5.3,-1.4,3.7,61605.0,6.1,366.0,-1.35,3,17,252.8,35
2024-09-06 02:00:00,2024,250,2,7.1,5.5,-1.8,3.5,54552.0,6.0,365.0,-1.28,3,16,252.8,33
2024-09-06 03:00:00,2024,250,3,7.1,6.0,0.1,3.2,54273.0,6.1,359.0,-1.15,0,15,252.8,22
2024-09-06 04:00:00,2024,250,4,7.1,5.3,-0.4,4.6,54133.0,6.2,361.0,-1.66,0,13,252.8,23
2024-09-06 05:00:00,2024,250,5,7.2,5.8,0.4,3.9,50593.0,6.0,355.0,-1.38,0,14,252.8,33
2024-09-06 06:00:00,2024,250,6,7.2,6.1,-1.5,2.9,50174.0,5.8,353.0,-1.02,10,18,252.8,48
2024-09-06 07:00:00,2024,250,7,7.0,4.3,-5.4,-0.3,62656.0,6.6,351.0,0.11,10,19,252.8,88
2024-09-06 08:00:00,2024,250,8,7.4,4.4,-4.4,-1.5,64273.0,6.6,356.0,0.53,10,17,252.8,153
2024-09-06 09:00:00,2024,250,9,7.3,4.9,-2.4,3.6,55693.0,6.7,352.0,-1.27,27,11,252.8,99
2024-09-06 10:00:00,2024,250,10,7.3,2.8,-4.5,2.9,53525.0,7.1,367.0,-1.06,27,16,252.8,81
2024-09-06 11:00:00,2024,250,11,6.8,-1.2,-2.2,-3.8,76398.0,8.2,389.0,1.48,27,16,252.8,130
2024-09-06 12:00:00,2024,250,12,8.3,2.0,-6.3,-2.9,81756.0,9.0,376.0,1.09,30,10,252.8,380
2024-09-06 13:00:00,2024,250,13,7.1,2.5,-5.7,1.7,87556.0,8.5,373.0,-0.63,30,7,252.8,220
2024-09-06 14:00:00,2024,250,14,6.9,4.4,-3.4,1.8,72853.0,7.7,365.0,-0.66,30,8,252.8,81
2024-09-06 15:00:00,2024,250,15,7.4,5.3,-3.1,3.3,69904.0,7.8,362.0,-1.19,10,12,252.8,67
2024-09-06 16:00:00,2024,250,16,7.7,5.1,-1.9,5.0,62212.0,7.5,363.0,-1.81,10,16,252.8,65
2024-09-06 17:00:00,2024,250,17,7.9,4.5,-2.9,5.3,56609.0,6.8,364.0,-1.93,10,17,252.8,65
2024-09-06 18:00:00,2024,250,18,7.6,4.6,-4.0,2.7,56903.0,6.8,362.0,-0.98,13,13,252.8,77
2024-09-06 19:00:00,2024,250,19,7.6,3.0,-6.5,0.8,73973.0,6.6,369.0,-0.3,13,6,252.8,102
2024-09-06 20:00:00,2024,250,20,7.5,3.0,-5.9,0.1,68189.0,6.5,370.0,-0.04,13,3,252.8,92
2024-09-06 21:00:00,2024,250,21,7.1,3.5,-4.2,0.0,72861.0,6.5,368.0,-0.0,20,1,252.8,106
2024-09-06 22:00:00,2024,250,22,6.8,3.7,-3.9,0.9,78317.0,6.0,367.0,-0.33,20,6,252.8,116
2024-09-06 23:00:00,2024,250,23,7.4,5.9,-2.4,0.2,59934.0,5.9,353.0,-0.07,20,9,252.8,58
2024-09-07 00:00:00,2024,251,0,7.4,3.4,-3.8,-0.3,55979.0,6.2,373.0,0.11,20,10,225.0,71
2024-09-07 01:00:00,2024,251,1,7.3,4.4,-4.5,1.1,55501.0,6.2,370.0,-0.41,20,6,225.0,168
2024-09-07 02:00:00,2024,251,2,7.5,4.7,-4.4,1.2,49339.0,6.1,366.0,-0.44,20,8,225.0,89
2024-09-07 03:00:00,2024,251,3,7.8,4.0,-3.3,1.4,54299.0,6.0,375.0,-0.53,20,10,225.0,97
2024-09-07 04:00:00,2024,251,4,8.0,4.6,1.2,0.7,58857.0,6.2,383.0,-0.27,20,8,225.0,79
2024-09-07 05:00:00,2024,251,5,8.1,5.6,4.1,0.3,55926.0,6.0,374.0,-0.11,20,9,225.0,61
2024-09-07 06:00:00,2024,251,6,8.2,6.1,0.0,3.1,40510.0,4.8,349.0,-1.08,10,11,225.0,46
2024-09-07 07:00:00,2024,251,7,8.2,4.6,-2.7,5.0,59013.0,6.1,379.0,-1.9,10,15,225.0,53
2024-09-07 08:00:00,2024,251,8,9.7,4.1,-5.6,4.7,66651.0,7.3,387.0,-1.82,10,18,225.0,62
2024-09-07 09:00:00,2024,251,9,9.7,4.4,-4.8,1.1,69237.0,7.3,394.0,-0.43,17,19,225.0,77
2024-09-07 10:00:00,2024,251,10,9.5,7.1,-4.2,-2.0,71335.0,7.3,379.0,0.76,17,18,225.0,85
2024-09-07 11:00:00,2024,251,11,9.3,8.4,-1.4,1.0,51613.0,6.0,354.0,-0.35,17,14,225.0,98
2024-09-07 12:00:00,2024,251,12,9.2,5.1,-6.0,-0.7,53653.0,6.7,372.0,0.26,23,15,225.0,131
2024-09-07 13:00:00,2024,251,13,9.2,5.8,-5.4,3.5,44241.0,7.1,370.0,-1.29,23,13,225.0,218
2024-09-07 14:00:00,2024,251,14,9.1,2.9,-5.7,4.9,56551.0,7.4,385.0,-1.89,23,10,225.0,83
2024-09-07 15:00:00,2024,251,15,8.7,3.2,-5.8,5.2,55483.0,7.2,381.0,-1.98,20,15,225.0,61
2024-09-07 16:00:00,2024,251,16,8.6,3.3,-4.6,4.6,44354.0,6.9,375.0,-1.72,20,15,225.0,68
2024-09-07 17:00:00,2024,251,17,8.5,4.6,-5.8,0.6,40472.0,6.7,362.0,-0.22,20,14,225.0,75
2024-09-07 18:00:00,2024,251,18,8.2,4.5,-5.2,-1.1,41717.0,6.8,360.0,0.4,20,11,225.0,145
2024-09-07 19:00:00,2024,251,19,8.1,5.8,-2.2,4.6,34356.0,6.1,346.0,-1.59,20,15,225.0,67
2024-09-07 20:00:00,2024,251,20,8.2,5.6,-5.6,-1.2,28048.0,5.9,342.0,0.41,20,18,225.0,88
2024-09-07 21:00:00,2024,251,21,8.3,6.4,-3.2,3.1,41576.0,5.7,340.0,-1.05,10,17,225.0,53
2024-09-07 22:00:00,2024,251,22,8.3,6.1,-2.9,3.5,43739.0,5.8,343.0,-1.2,10,18,225.0,40
2024-09-07 23:00:00,2024,251,23,8.3,7.2,-3.3,-0.2,39237.0,5.7,332.0,0.07,10,19,225.0,34
2024-09-08 00:00:00,2024,252,0,8.1,5.5,-4.8,-2.1,44006.0,6.1,343.0,0.72,20,22,231.0,64
2024-09-08 01:00:00,2024,252,1,8.1,5.4,-4.7,1.5,44862.0,6.0,344.0,-0.52,20,17,231.0,69
2024-09-08 02:00:00,2024,252,2,8.1,6.6,1.5,-1.2,50908.0,6.3,340.0,0.41,20,14,231.0,76
2024-09-08 03:00:00,2024,252,3,8.0,4.8,-5.9,0.5,49960.0,6.4,348.0,-0.17,20,10,231.0,67
2024-09-08 04:00:00,2024,252,4,7.9,5.4,-4.6,-2.3,49237.0,6.3,347.0,0.8,20,7,231.0,125
2024-09-08 05:00:00,2024,252,5,7.9,4.8,-4.9,2.5,51347.0,6.4,346.0,-0.86,20,4,231.0,79
2024-09-08 06:00:00,2024,252,6,7.7,6.1,-2.9,2.7,52229.0,6.1,337.0,-0.91,13,12,231.0,93
2024-09-08 07:00:00,2024,252,7,7.6,5.5,-4.3,-0.3,64106.0,6.7,348.0,0.1,13,16,231.0,84
2024-09-08 08:00:00,2024,252,8,7.7,6.5,-2.5,2.2,60746.0,5.9,332.0,-0.73,13,11,231.0,75
2024-09-08 09:00:00,2024,252,9,7.6,3.3,-5.5,2.0,66517.0,7.1,357.0,-0.71,13,12,231.0,81
2024-09-08 10:00:00,2024,252,10,7.2,4.2,-3.7,2.0,68216.0,6.9,349.0,-0.7,13,13,231.0,87
2024-09-08 11:00:00,2024,252,11,7.4,4.0,-3.5,2.9,66256.0,6.3,346.0,-1.0,13,14,231.0,89
2024-09-08 12:00:00,2024,252,12,7.6,5.1,-3.2,1.8,70644.0,7.2,344.0,-0.62,23,15,231.0,94
2024-09-08 13:00:00,2024,252,13,7.6,4.0,-4.1,0.2,57443.0,7.1,350.0,-0.07,23,10,231.0,140
2024-09-08 14:00:00,2024,252,14,7.7,3.1,-2.1,5.8,61727.0,7.3,354.0,-2.05,23,7,231.0,77
2024-09-08 15:00:00,2024,252,15,7.9,5.1,-3.5,1.4,57332.0,7.3,342.0,-0.48,20,11,231.0,62
2024-09-08 16:00:00,2024,252,16,7.9,6.3,-1.0,-3.7,52488.0,6.9,334.0,1.24,20,13,231.0,137
2024-09-08 17:00:00,2024,252,17,7.8,5.8,-3.6,1.7,50389.0,6.4,330.0,-0.56,20,12,231.0,77
2024-09-08 18:00:00,2024,252,18,8.3,2.8,-6.4,1.9,52491.0,8.1,353.0,-0.67,17,14,231.0,119
2024-09-08 19:00:00,2024,252,19,8.9,5.2,-5.3,1.6,45970.0,7.8,347.0,-0.56,17,12,231.0,124
2024-09-08 20:00:00,2024,252,20,9.3,5.7,-6.5,1.7,44084.0,7.6,343.0,-0.58,17,19,231.0,60
2024-09-08 21:00:00,2024,252,21,9.5,5.7,-5.2,-1.7,47057.0,7.4,342.0,0.58,17,21,231.0,62
2024-09-08 22:00:00,2024,252,22,9.9,6.9,-6.5,-1.6,40350.0,7.3,338.0,0.54,17,19,231.0,165
2024-09-08 23:00:00,2024,252,23,10.2,6.6,-6.2,-2.8,34888.0,7.1,340.0,0.95,17,13,231.0,187
2024-09-09 00:00:00,2024,253,0,10.2,7.9,-4.7,-3.8,32231.0,6.1,334.0,1.27,23,10,217.8,263
2024-09-09 01:00:00,2024,253,1,10.3,8.5,-0.5,-5.2,35483.0,4.6,337.0,1.75,23,2,217.8,252
2024-09-09 02:00:00,2024,253,2,10.3,9.6,-1.5,-3.3,46019.0,4.4,337.0,1.11,23,-2,217.8,213
2024-09-09 03:00:00,2024,253,3,9.5,8.5,2.0,-2.6,46438.0,3.9,352.0,0.92,13,-3,217.8,174
2024-09-09 04:00:00,2024,253,4,9.5,7.0,4.4,2.6,53112.0,5.6,360.0,-0.94,13,-8,217.8,117
2024-09-09 05:00:00,2024,253,5,10.7,4.5,4.9,4.4,70708.0,6.3,373.0,-1.64,13,-4,217.8,77
2024-09-09 06:00:00,2024,253,6,10.8,7.5,3.0,6.0,74345.0,6.2,359.0,-2.15,23,2,217.8,64
2024-09-09 07:00:00,2024,253,7,11.4,7.9,4.0,0.2,94076.0,6.4,360.0,-0.07,23,6,217.8,59
2024-09-09 08:00:00,2024,253,8,9.7,3.0,-8.4,-1.2,152350.0,9.1,398.0,0.48,23,8,217.8,147
2024-09-09 09:00:00,2024,253,9,10.8,7.2,-1.3,7.1,104650.0,6.9,367.0,-2.61,13,2,217.8,115
2024-09-09 10:00:00,2024,253,10,11.9,7.3,-2.8,8.5,88037.0,4.8,373.0,-3.17,13,5,217.8,75
2024-09-09 11:00:00,2024,253,11,12.0,8.1,-2.7,7.9,88784.0,4.2,362.0,-2.86,13,2,217.8,65
2024-09-09 12:00:00,2024,253,12,11.8,3.6,5.6,9.2,77868.0,5.3,365.0,-3.36,10,0,217.8,68
2024-09-09 13:00:00,2024,253,13,12.3,4.3,4.5,10.6,68149.0,5.3,361.0,-3.83,10,-3,217.8,64
2024-09-09 14:00:00,2024,253,14,12.9,5.4,2.8,11.0,84125.0,4.1,396.0,-4.36,10,-2,217.8,62
2024-09-09 15:00:00,2024,253,15,11.3,6.6,-2.2,8.0,147915.0,4.3,409.0,-3.27,27,4,217.8,58
2024-09-09 16:00:00,2024,253,16,10.2,5.3,-5.6,1.8,299406.0,3.9,424.0,-0.76,27,11,217.8,86
2024-09-09 17:00:00,2024,253,17,10.1,4.8,-7.8,-2.0,292844.0,4.0,427.0,0.85,27,8,217.8,296
2024-09-09 18:00:00,2024,253,18,9.7,5.1,-7.6,-1.2,262576.0,4.2,419.0,0.5,27,6,217.8,323
2024-09-09 19:00:00,2024,253,19,9.3,3.7,-7.7,-0.9,287155.0,4.4,436.0,0.39,27,6,217.8,256
2024-09-09 20:00:00,2024,253,20,9.0,5.1,-5.8,1.6,271647.0,4.7,424.0,-0.68,27,6,217.8,232
2024-09-09 21:00:00,2024,253,21,8.6,5.3,-4.7,3.0,269399.0,4.6,425.0,-1.27,23,7,217.8,83
2024-09-09 22:00:00,2024,253,22,8.9,4.6,-6.5,-1.8,236340.0,4.9,425.0,0.77,23,8,217.8,165
2024-09-09 23:00:00,2024,253,23,8.7,3.8,-6.5,-2.3,218723.0,4.9,429.0,0.99,23,5,217.8,404
2024-09-10 00:00:00,2024,254,0,8.6,6.2,-4.9,-0.7,178204.0,4.1,408.0,0.29,23,1,207.9,240
2024-09-10 01:00:00,2024,254,1,8.7,5.9,-5.0,2.6,173622.0,4.1,411.0,-1.07,23,0,207.9,66
2024-09-10 02:00:00,2024,254,2,8.3,5.4,-5.5,-0.1,174829.0,4.0,415.0,0.04,23,1,207.9,96
2024-09-10 03:00:00,2024,254,3,8.4,4.2,-4.9,4.4,177390.0,3.7,424.0,-1.87,13,1,207.9,79
2024-09-10 04:00:00,2024,254,4,8.4,3.4,-0.0,7.0,195330.0,4.2,434.0,-3.04,13,1,207.9,40
2024-09-10 05:00:00,2024,254,5,8.2,5.8,-4.2,2.6,149727.0,3.2,399.0,-1.04,13,4,207.9,47
2024-09-10 06:00:00,2024,254,6,7.9,5.2,-2.4,2.3,153121.0,3.4,409.0,-0.94,17,6,207.9,66
2024-09-10 07:00:00,2024,254,7,7.5,5.6,-3.7,0.1,152366.0,3.0,395.0,-0.04,17,9,207.9,51
2024-09-10 08:00:00,2024,254,8,7.3,4.9,-0.3,4.8,138642.0,3.2,406.0,-1.95,17,9,207.9,67
2024-09-10 09:00:00,2024,254,9,7.1,3.3,-2.8,3.6,140983.0,3.4,413.0,-1.49,13,10,207.9,57
2024-09-10 10:00:00,2024,254,10,7.2,2.6,-5.8,0.4,140991.0,3.7,418.0,-0.17,13,12,207.9,82
2024-09-10 11:00:00,2024,254,11,6.8,3.8,-3.3,0.7,107786.0,3.1,396.0,-0.28,13,5,207.9,102
2024-09-10 12:00:00,2024,254,12,6.9,5.7,-1.1,3.1,105643.0,2.8,381.0,-1.18,13,4,207.9,113
2024-09-10 13:00:00,2024,254,13,6.8,5.0,-0.7,4.2,106693.0,3.1,387.0,-1.63,13,4,207.9,61
2024-09-10 14:00:00,2024,254,14,6.8,5.4,-2.8,2.1,100119.0,3.0,381.0,-0.8,13,0,207.9,57
2024-09-10 15:00:00,2024,254,15,6.6,4.9,-2.6,3.1,94261.0,3.1,381.0,-1.18,7,2,207.9,58
2024-09-10 16:00:00,2024,254,16,6.6,5.9,-2.0,1.6,93549.0,3.0,368.0,-0.59,7,5,207.9,46
2024-09-10 17:00:00,2024,254,17,6.3,5.4,-2.9,1.3,85266.0,3.0,369.0,-0.48,7,8,207.9,52
2024-09-10 18:00:00,2024,254,18,6.4,5.0,-2.4,2.6,76109.0,3.1,376.0,-0.98,23,10,207.9,42
2024-09-10 19:00:00,2024,254,19,6.3,2.8,-4.7,0.9,75259.0,3.2,397.0,-0.36,23,14,207.9,62
2024-09-10 20:00:00,2024,254,20,4.9,0.8,-3.9,-0.9,61499.0,8.5,413.0,0.37,23,20,207.9,210
2024-09-10 21:00:00,2024,254,21,2.1,0.3,-1.1,1.0,40550.0,12.5,403.0,-0.4,13,19,207.9,98
2024-09-10 22:00:00,2024,254,22,2.2,1.0,-1.7,0.6,58045.0,8.7,403.0,-0.24,13,17,207.9,45
2024-09-10 23:00:00,2024,254,23,4.6,1.9,-3.9,0.6,89186.0,3.9,386.0,-0.23,13,11,207.9,30
2024-09-11 00:00:00,2024,255,0,4.9,3.0,-3.6,1.0,73960.0,2.9,374.0,-0.37,7,10,209.6,30
2024-09-11 01:00:00,2024,255,1,5.0,2.8,-3.9,1.4,75991.0,3.0,374.0,-0.52,7,8,209.6,37
2024-09-11 02:00:00,2024,255,2,4.4,2.1,-3.5,1.1,75327.0,4.0,374.0,-0.41,7,8,209.6,35
2024-09-11 03:00:00,2024,255,3,4.1,-0.1,-3.6,0.7,70896.0,4.9,385.0,-0.27,10,11,209.6,40
2024-09-11 04:00:00,2024,255,4,4.7,2.5,-1.7,-2.2,38262.0,5.7,363.0,0.8,10,11,209.6,55
2024-09-11 05:00:00,2024,255,5,4.8,4.1,-2.0,-1.0,42156.0,4.5,347.0,0.35,10,9,209.6,68
2024-09-11 06:00:00,2024,255,6,4.8,3.4,-2.9,0.8,51352.0,4.9,350.0,-0.28,7,10,209.6,87
2024-09-11 07:00:00,2024,255,7,4.5,2.0,-3.1,0.1,56699.0,6.4,359.0,-0.04,7,12,209.6,60
2024-09-11 08:00:00,2024,255,8,3.4,2.1,-1.9,-0.1,44098.0,10.0,362.0,0.04,7,15,209.6,64
2024-09-11 09:00:00,2024,255,9,3.1,2.9,0.1,0.1,39863.0,11.0,358.0,-0.04,13,13,209.6,72
2024-09-11 10:00:00,2024,255,10,3.8,-2.1,-2.3,-1.5,26724.0,10.8,359.0,0.54,13,19,209.6,127
2024-09-11 11:00:00,2024,255,11,3.3,-2.3,-1.4,0.0,29066.0,12.2,362.0,-0.0,13,17,209.6,132
2024-09-11 12:00:00,2024,255,12,2.9,-2.6,-1.0,0.4,30365.0,11.6,359.0,-0.14,30,17,209.6,162
2024-09-11 13:00:00,2024,255,13,3.0,-2.6,-0.0,1.2,36174.0,12.4,362.0,-0.43,30,17,209.6,162
2024-09-11 14:00:00,2024,255,14,2.8,-2.3,0.3,0.5,39674.0,13.2,361.0,-0.18,30,13,209.6,127
2024-09-11 15:00:00,2024,255,15,6.1,2.1,-3.6,1.8,53574.0,15.8,366.0,-0.66,37,17,209.6,95
2024-09-11 16:00:00,2024,255,16,7.3,1.7,-4.3,-1.0,53454.0,22.8,380.0,0.38,37,29,209.6,119
2024-09-11 17:00:00,2024,255,17,9.5,-2.6,8.1,-3.6,83813.0,13.2,376.0,1.35,37,20,209.6,178
2024-09-11 18:00:00,2024,255,18,10.5,-2.1,9.5,-1.0,66927.0,11.7,367.0,0.37,20,11,209.6,226
2024-09-11 19:00:00,2024,255,19,9.0,-3.7,1.7,2.2,102068.0,14.1,369.0,-0.81,20,9,209.6,143
2024-09-11 20:00:00,2024,255,20,8.6,-3.8,2.7,1.4,90206.0,13.0,365.0,-0.51,20,18,209.6,245
2024-09-11 21:00:00,2024,255,21,9.4,-2.1,8.1,-2.2,94893.0,12.0,372.0,0.82,27,14,209.6,116
2024-09-11 22:00:00,2024,255,22,9.3,-4.7,7.6,-0.9,86682.0,11.7,359.0,0.32,27,9,209.6,108
2024-09-11 23:00:00,2024,255,23,8.8,-7.3,3.2,2.7,83375.0,11.0,345.0,-0.93,27,7,209.6,230
2024-09-12 00:00:00,2024,256,0,8.4,-3.0,3.7,2.7,84661.0,11.5,360.0,-0.97,20,13,203.7,80
2024-09-12 01:00:00,2024,256,1,6.9,-3.9,-4.4,0.5,92000.0,11.4,353.0,-0.18,20,18,203.7,65
2024-09-12 02:00:00,2024,256,2,6.4,-4.4,2.7,2.8,99287.0,10.6,347.0,-0.97,20,17,203.7,59
2024-09-12 03:00:00,2024,256,3,6.3,-3.2,3.0,3.7,119387.0,12.3,356.0,-1.32,37,22,203.7,63
2024-09-12 04:00:00,2024,256,4,11.4,-7.2,-4.4,-3.5,226548.0,27.0,401.0,1.4,37,38,203.7,71
2024-09-12 05:00:00,2024,256,5,13.2,-2.0,-5.4,-2.6,237951.0,28.3,409.0,1.06,37,31,203.7,265
2024-09-12 06:00:00,2024,256,6,16.2,-1.9,3.7,-13.8,172948.0,24.6,410.0,5.66,57,18,203.7,469
2024-09-12 07:00:00,2024,256,7,16.4,-3.9,2.7,-14.6,134053.0,18.2,406.0,5.93,57,-23,203.7,701
2024-09-12 08:00:00,2024,256,8,14.0,-2.7,-0.0,-11.7,163302.0,15.3,407.0,4.76,57,-67,203.7,653
2024-09-12 09:00:00,2024,256,9,15.8,-3.6,-0.5,-9.6,539899.0,30.0,479.0,4.6,67,-78,203.7,617
2024-09-12 10:00:00,2024,256,10,21.0,-8.7,12.0,-3.9,574620.0,27.7,486.0,1.9,67,-90,203.7,738
2024-09-12 11:00:00,2024,256,11,20.5,-10.6,13.3,-2.1,462731.0,23.1,462.0,0.97,67,-85,203.7,267
2024-09-12 12:00:00,2024,256,12,21.4,-3.0,8.1,-11.7,286373.0,21.0,495.0,5.79,67,-80,203.7,393
2024-09-12 13:00:00,2024,256,13,27.9,-7.0,19.8,-16.3,193213.0,12.1,498.0,8.12,67,-112,203.7,882
2024-09-12 14:00:00,2024,256,14,28.4,-11.6,23.6,-3.2,252652.0,8.8,505.0,1.62,67,-121,203.7,628
2024-09-12 15:00:00,2024,256,15,26.0,-11.3,21.2,7.1,293162.0,9.1,510.0,-3.62,60,-103,203.7,325
2024-09-12 16:00:00,2024,256,16,24.4,-8.9,19.5,10.3,214761.0,14.7,511.0,-5.26,60,-80,203.7,267
2024-09-12 17:00:00,2024,256,17,25.6,-13.4,15.7,-2.7,106726.0,12.2,544.0,1.47,60,-78,203.7,249
2024-09-12 18:00:00,2024,256,18,24.7,-9.4,4.0,-22.2,113075.0,14.6,574.0,12.74,70,-95,203.7,752
2024-09-12 19:00:00,2024,256,19,22.8,-9.7,10.3,-17.4,109513.0,12.1,552.0,9.6,70,-107,203.7,1243
2024-09-12 20:00:00,2024,256,20,16.9,-9.2,10.7,-8.8,218686.0,6.6,537.0,4.73,70,-115,203.7,893
2024-09-12 21:00:00,2024,256,21,13.7,-8.3,10.1,-3.8,232992.0,7.3,528.0,2.01,47,-109,203.7,622
2024-09-12 22:00:00,2024,256,22,12.3,-6.6,8.2,-5.4,267512.0,4.8,530.0,2.86,47,-101,203.7,636
2024-09-12 23:00:00,2024,256,23,11.9,-7.2,4.0,-7.2,68717.0,2.2,532.0,3.83,47,-108,203.7,468
2024-09-13 00:00:00,2024,257,0,10.5,-2.4,6.3,-6.7,65528.0,1.7,531.0,3.56,53,-97,188.1,741
2024-09-13 01:00:00,2024,257,1,10.5,-8.3,1.0,-5.7,64488.0,1.9,528.0,3.01,53,-96,188.1,584
2024-09-13 02:00:00,2024,257,2,9.8,-6.1,4.0,-6.1,63134.0,1.6,519.0,3.17,53,-88,188.1,599
2024-09-13 03:00:00,2024,257,3,9.2,-5.3,3.6,-6.2,83607.0,1.5,508.0,3.15,43,-93,188.1,512
2024-09-13 04:00:00,2024,257,4,8.7,-5.9,1.7,-6.1,89886.0,1.4,506.0,3.09,43,-92,188.1,602
2024-09-13 05:00:00,2024,257,5,8.6,-5.4,1.9,-5.4,87167.0,1.3,510.0,2.75,43,-99,188.1,668
2024-09-13 06:00:00,2024,257,6,8.3,-5.8,-0.1,-5.5,89477.0,1.4,508.0,2.79,40,-100,188.1,528
2024-09-13 07:00:00,2024,257,7,8.0,-4.8,-0.7,-5.9,99010.0,1.3,514.0,3.03,40,-87,188.1,592
2024-09-13 08:00:00,2024,257,8,7.8,-5.2,-1.7,-4.9,95970.0,1.2,501.0,2.45,40,-91,188.1,473
2024-09-13 09:00:00,2024,257,9,7.4,-5.0,2.4,-4.3,71844.0,1.1,494.0,2.12,33,-91,188.1,376
2024-09-13 10:00:00,2024,257,10,7.1,-4.1,-1.4,-5.2,86995.0,1.4,497.0,2.58,33,-86,188.1,345
2024-09-13 11:00:00,2024,257,11,6.7,-4.3,-1.3,-4.3,95625.0,1.5,486.0,2.09,33,-78,188.1,614
2024-09-13 12:00:00,2024,257,12,6.5,-3.3,-2.2,-4.0,108122.0,1.6,500.0,2.0,33,-71,188.1,480
2024-09-13 13:00:00,2024,257,13,6.3,-4.1,-0.1,-3.4,110572.0,1.6,489.0,1.66,33,-71,188.1,432
2024-09-13 14:00:00,2024,257,14,6.1,-3.8,0.1,-3.9,96563.0,1.7,491.0,1.91,33,-74,188.1,434
2024-09-13 15:00:00,2024,257,15,6.1,-3.6,2.7,-3.5,78740.0,1.7,488.0,1.71,37,-70,188.1,549
2024-09-13 16:00:00,2024,257,16,6.1,-1.6,0.4,-1.9,75676.0,2.1,486.0,0.92,37,-61,188.1,470
2024-09-13 17:00:00,2024,257,17,6.0,-2.6,0.8,-3.7,81049.0,2.4,474.0,1.75,37,-62,188.1,386
2024-09-13 18:00:00,2024,257,18,6.8,-5.4,0.9,-3.2,52330.0,2.7,446.0,1.43,40,-60,188.1,582
2024-09-13 19:00:00,2024,257,19,8.1,-5.0,-3.2,-5.3,39838.0,3.3,450.0,2.38,40,-59,188.1,775
2024-09-13 20:00:00,2024,257,20,9.2,-2.7,-2.3,-8.3,54919.0,3.4,473.0,3.93,40,-63,188.1,783
2024-09-13 21:00:00,2024,257,21,9.2,1.0,-3.4,-8.1,72025.0,4.1,488.0,3.95,60,-74,188.1,563
2024-09-13 22:00:00,2024,257,22,8.9,-2.7,-0.3,-6.2,54893.0,3.9,470.0,2.91,60,-69,188.1,597
